STATUS | wrapper  | 2006/07/25 11:51:30 | --> Wrapper Started as Console
INFO   | jvm 1    | 2006/07/25 12:44:28 | INFO: Processing Context configuration file URL file:D:\TalentpoolInstaller\TalentPool\tomcat\conf\Catalina\localhost\TalentPool.xml
INFO   | jvm 1    | 2006/07/25 12:44:29 | Jul 25, 2006 12:44:29 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:44:29 | INFO: Initializing, config='org.apache.struts.util.LocalStrings', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:44:29 | Jul 25, 2006 12:44:29 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:44:29 | INFO: Initializing, config='org.apache.struts.action.ActionResources', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:44:30 | Jul 25, 2006 12:44:30 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:44:30 | INFO: Initializing, config='talentpoollabels', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:44:30 | Jul 25, 2006 12:44:30 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:44:30 | INFO: Installing web application at context path /jsp-examples from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\jsp-examples
INFO   | jvm 1    | 2006/07/25 12:44:30 | Jul 25, 2006 12:44:30 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:44:30 | INFO: Installing web application at context path  from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\ROOT
INFO   | jvm 1    | 2006/07/25 12:44:30 | Jul 25, 2006 12:44:30 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:44:30 | INFO: Installing web application at context path /servlets-examples from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\servlets-examples
INFO   | jvm 1    | 2006/07/25 12:44:30 | Jul 25, 2006 12:44:30 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:44:30 | INFO: Installing web application at context path /tomcat-docs from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\tomcat-docs
INFO   | jvm 1    | 2006/07/25 12:44:30 | Jul 25, 2006 12:44:30 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:44:30 | INFO: Installing web application at context path /webdav from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\webdav
INFO   | jvm 1    | 2006/07/25 12:44:30 | Jul 25, 2006 12:44:30 PM org.apache.coyote.http11.Http11Protocol start
INFO   | jvm 1    | 2006/07/25 12:44:30 | INFO: Starting Coyote HTTP/1.1 on http-9090
INFO   | jvm 1    | 2006/07/25 12:44:30 | Jul 25, 2006 12:44:30 PM org.apache.jk.common.ChannelSocket init
INFO   | jvm 1    | 2006/07/25 12:44:30 | INFO: JK2: ajp13 listening on /0.0.0.0:8009
INFO   | jvm 1    | 2006/07/25 12:44:30 | Jul 25, 2006 12:44:30 PM org.apache.jk.server.JkMain start
INFO   | jvm 1    | 2006/07/25 12:44:30 | INFO: Jk running ID=0 time=0/16  config=D:\TalentpoolInstaller\TalentPool\tomcat\conf\jk2.properties
INFO   | jvm 1    | 2006/07/25 12:44:30 | Jul 25, 2006 12:44:30 PM org.apache.catalina.startup.Catalina start
INFO   | jvm 1    | 2006/07/25 12:44:30 | INFO: Server startup in 5203 ms
STATUS | wrapper  | 2006/07/25 12:44:37 | CTRL-C trapped.  Shutting down.
STATUS | wrapper  | 2006/07/25 12:44:37 | <-- Wrapper Stopped
STATUS | wrapper  | 2006/07/25 12:44:41 | Tomcat for TalentPool - 2 installed.
STATUS | wrapper  | 2006/07/25 12:45:22 | --> Wrapper Started as Service
STATUS | wrapper  | 2006/07/25 12:45:22 | Launching a JVM...
INFO   | jvm 1    | 2006/07/25 12:45:22 | Wrapper (Version 3.2.1) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2006/07/25 12:45:22 | 
INFO   | jvm 1    | 2006/07/25 12:45:23 | Jul 25, 2006 12:45:23 PM org.apache.coyote.http11.Http11Protocol init
INFO   | jvm 1    | 2006/07/25 12:45:23 | INFO: Initializing Coyote HTTP/1.1 on http-9090
INFO   | jvm 1    | 2006/07/25 12:45:24 | Jul 25, 2006 12:45:23 PM org.apache.catalina.startup.Catalina load
INFO   | jvm 1    | 2006/07/25 12:45:24 | INFO: Initialization processed in 812 ms
INFO   | jvm 1    | 2006/07/25 12:45:24 | Jul 25, 2006 12:45:24 PM org.apache.catalina.core.StandardService start
INFO   | jvm 1    | 2006/07/25 12:45:24 | INFO: Starting service Catalina
INFO   | jvm 1    | 2006/07/25 12:45:24 | Jul 25, 2006 12:45:24 PM org.apache.catalina.core.StandardEngine start
INFO   | jvm 1    | 2006/07/25 12:45:24 | INFO: Starting Servlet Engine: Apache Tomcat/5.0.30
INFO   | jvm 1    | 2006/07/25 12:45:24 | Jul 25, 2006 12:45:24 PM org.apache.catalina.core.StandardHost start
INFO   | jvm 1    | 2006/07/25 12:45:24 | INFO: XML validation disabled
INFO   | jvm 1    | 2006/07/25 12:45:24 | Jul 25, 2006 12:45:24 PM org.apache.catalina.core.StandardHost getDeployer
INFO   | jvm 1    | 2006/07/25 12:45:24 | INFO: Create Host deployer for direct deployment ( non-jmx ) 
INFO   | jvm 1    | 2006/07/25 12:45:24 | Jul 25, 2006 12:45:24 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:45:24 | INFO: Processing Context configuration file URL file:D:\TalentpoolInstaller\TalentPool\tomcat\conf\Catalina\localhost\admin.xml
INFO   | jvm 1    | 2006/07/25 12:45:26 | Jul 25, 2006 12:45:26 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:45:26 | INFO: Processing Context configuration file URL file:D:\TalentpoolInstaller\TalentPool\tomcat\conf\Catalina\localhost\balancer.xml
INFO   | jvm 1    | 2006/07/25 12:45:26 | Jul 25, 2006 12:45:26 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:45:26 | INFO: Processing Context configuration file URL file:D:\TalentpoolInstaller\TalentPool\tomcat\conf\Catalina\localhost\manager.xml
INFO   | jvm 1    | 2006/07/25 12:45:26 | Jul 25, 2006 12:45:26 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:45:26 | INFO: Processing Context configuration file URL file:D:\TalentpoolInstaller\TalentPool\tomcat\conf\Catalina\localhost\TalentPool.xml
INFO   | jvm 1    | 2006/07/25 12:45:27 | Jul 25, 2006 12:45:27 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:45:27 | INFO: Initializing, config='org.apache.struts.util.LocalStrings', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:45:27 | Jul 25, 2006 12:45:27 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:45:27 | INFO: Initializing, config='org.apache.struts.action.ActionResources', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:45:27 | Jul 25, 2006 12:45:27 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:45:27 | INFO: Initializing, config='talentpoollabels', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:45:27 | Jul 25, 2006 12:45:27 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:45:27 | INFO: Installing web application at context path /jsp-examples from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\jsp-examples
INFO   | jvm 1    | 2006/07/25 12:45:27 | Jul 25, 2006 12:45:27 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:45:27 | INFO: Installing web application at context path  from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\ROOT
INFO   | jvm 1    | 2006/07/25 12:45:27 | Jul 25, 2006 12:45:27 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:45:27 | INFO: Installing web application at context path /servlets-examples from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\servlets-examples
INFO   | jvm 1    | 2006/07/25 12:45:27 | Jul 25, 2006 12:45:27 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:45:27 | INFO: Installing web application at context path /tomcat-docs from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\tomcat-docs
INFO   | jvm 1    | 2006/07/25 12:45:27 | Jul 25, 2006 12:45:27 PM org.apache.catalina.core.StandardHostDeployer install
INFO   | jvm 1    | 2006/07/25 12:45:27 | INFO: Installing web application at context path /webdav from URL file:D:\TalentpoolInstaller\TalentPool\tomcat\webapps\webdav
INFO   | jvm 1    | 2006/07/25 12:45:27 | Jul 25, 2006 12:45:27 PM org.apache.coyote.http11.Http11Protocol start
INFO   | jvm 1    | 2006/07/25 12:45:27 | INFO: Starting Coyote HTTP/1.1 on http-9090
INFO   | jvm 1    | 2006/07/25 12:45:27 | Jul 25, 2006 12:45:27 PM org.apache.jk.common.ChannelSocket init
INFO   | jvm 1    | 2006/07/25 12:45:27 | INFO: JK2: ajp13 listening on /0.0.0.0:8009
INFO   | jvm 1    | 2006/07/25 12:45:27 | Jul 25, 2006 12:45:27 PM org.apache.jk.server.JkMain start
INFO   | jvm 1    | 2006/07/25 12:45:27 | INFO: Jk running ID=0 time=0/16  config=D:\TalentpoolInstaller\TalentPool\tomcat\conf\jk2.properties
INFO   | jvm 1    | 2006/07/25 12:45:27 | Jul 25, 2006 12:45:27 PM org.apache.catalina.startup.Catalina start
INFO   | jvm 1    | 2006/07/25 12:45:27 | INFO: Server startup in 3969 ms
INFO   | jvm 1    | 2006/07/25 12:45:29 | Jul 25, 2006 12:45:29 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:45:29 | INFO: Initializing, config='org.apache.struts.actions.LocalStrings', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:45:29 | Jul 25, 2006 12:45:29 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:45:29 | INFO: Initializing, config='org.apache.struts.taglib.html.LocalStrings', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:45:29 | Jul 25, 2006 12:45:29 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:45:29 | INFO: Initializing, config='org.apache.struts.util.LocalStrings', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:45:29 | Jul 25, 2006 12:45:29 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:45:29 | INFO: Initializing, config='org.apache.struts.taglib.bean.LocalStrings', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:45:29 | Jul 25, 2006 12:45:29 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:45:29 | INFO: Initializing, config='org.apache.struts.taglib.html.LocalStrings', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:45:29 | Jul 25, 2006 12:45:29 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:45:29 | INFO: Initializing, config='org.apache.struts.taglib.html.LocalStrings', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:45:29 | Jul 25, 2006 12:45:29 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:45:29 | INFO: Initializing, config='org.apache.struts.taglib.html.LocalStrings', returnNull=true
INFO   | jvm 1    | 2006/07/25 12:45:29 | Jul 25, 2006 12:45:29 PM org.apache.struts.util.PropertyMessageResources <init>
INFO   | jvm 1    | 2006/07/25 12:45:29 | INFO: Initializing, config='org.apache.struts.taglib.html.LocalStrings', returnNull=true
STATUS | wrapper  | 2006/07/25 13:15:50 | Service is running.  Stopping it...
STATUS | wrapper  | 2006/07/25 13:15:53 | <-- Wrapper Stopped
STATUS | wrapper  | 2006/07/25 13:15:55 | Tomcat for TalentPool - 2 stopped.
STATUS | wrapper  | 2006/07/25 13:15:55 | Tomcat for TalentPool - 2 removed.
